"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ACOT9",0.0162060146330751,3.19275101695931,0.578695925454917,0.563444723733678,0.661692093243042,-7.21873050406147
"IFT172",0.0162042297374172,3.2544306356972,0.562907043938888,0.5741279132811,0.671109204740847,-7.2277390203529
"ALKBH2",0.0161980803754558,3.1473913802518,0.682536659434051,0.495688518957026,0.599161378771701,-7.15329885470819
"C20orf4",-0.0161881523285534,3.34680857009917,-1.4225750832482,0.156415354325999,0.231708138280027,-6.37825614097031
"LECT2",-0.0161814119387846,-0.0262467127129526,-0.221759158938432,0.824727374819614,0.870792838878179,-7.36162192457356
"AVEN",-0.0161570112548506,3.01063035731075,-0.616090839618359,0.53853429463813,0.638578590752793,-7.19640395410054
"CHMP7",-0.0161547393231922,3.32680236178027,-0.90072274615569,0.368817802106299,0.474534763681832,-6.9809188460541
"LOC729603",0.0161545569884867,2.17586507253442,0.15668007887518,0.875654850284107,0.910732190036327,-7.37394880034856
"RWDD2A",-0.0161540779213865,2.83660745490688,-0.683083617838917,0.495343594252435,0.598816291785999,-7.15292580551145
"TRIML1",0.016152869337377,-0.0263228787821618,0.277234083549876,0.781886370743917,0.836916618339566,-7.34776873069196
"USP9X",-0.0161452313115293,3.51200512127393,-1.02720370425576,0.305563822430211,0.407075008977336,-6.85941658742173
"FLOT1",0.0161252655480664,3.61584805377145,1.15121910185307,0.251014919936083,0.34604923388055,-6.72497613563082
"ZNF217",0.0161209812105052,3.34217118936011,0.425191177121937,0.671153901265759,0.750538867090075,-7.29577496726411
"CD151",-0.016117892156438,3.67259807498292,-0.914624593402705,0.361488818440256,0.46661720456022,-6.96833718835051
"UTP20",0.0161119829124554,3.18674266525521,0.621603477001289,0.534909694072063,0.6352151125727,-7.19299488710466
"ACIN1",0.0160953109946713,3.58253352108696,1.63148109564721,0.104360608571446,0.164089468111986,-6.06257168842806
"SRP14",-0.0160755227493752,3.65043761751831,-1.1874231568993,0.236467453225131,0.32948801341029,-6.68287931212033
"FITM2",-0.0160580160280834,2.26521658906054,-0.287179755245957,0.774271656357246,0.830530615738042,-7.34495971562171
"TUBGCP5",-0.0160502598888712,3.02777406580574,-0.664893695737828,0.506883536116156,0.609512479787364,-7.16517256230778
"UBE2D4",0.0160460490157197,3.00154838256316,0.868095214041531,0.386381430706848,0.49309513680644,-7.00969699937585
"PRPF38B",-0.0160410755082734,3.34101696321271,-0.841943753659656,0.400823884258215,0.508243272822004,-7.03200232629117
"GIT1",0.0160383467911083,3.43551226822938,0.948605334838217,0.343964839967405,0.448072628494614,-6.93677922712858
"NT5C3",0.0160165615130134,3.1721020357612,0.750750767816651,0.453684005469726,0.559634328735336,-7.10448040299292
"NME7",-0.0160083079968674,3.06480696484209,-0.622479098615863,0.534335109161817,0.634638835907501,-7.19245061033552
"FLJ43859",0.0159760378972781,-0.0508268115044111,0.302802447282837,0.762354755778751,0.820937887228003,-7.34034759197289
"MLLT4",0.0159743062142046,3.50279006782217,0.725943083281153,0.468721322563505,0.57414159449135,-7.12276927066795
"PKN1",0.0159711750124516,3.57529167301599,0.716017036665933,0.47481501842297,0.580124746028089,-7.12991579686635
"MTMR2",-0.0159680588499622,3.26491917681078,-1.03022547362859,0.304146975982286,0.405450461270179,-6.85632070800996
"C14orf102",-0.015962357939511,3.01514619273908,-0.812082883182607,0.417708448425397,0.524929862500564,-7.05664306293919
"CAPZB",-0.0159228871728208,3.61810715316974,-1.55872918307385,0.120639604712571,0.185785913226062,-6.17729511091297
"LCE1B",-0.0159194177382978,-0.0140185917396951,-0.576290592614073,0.565065987015959,0.663402744369529,-7.22011892878645
"RPS7",0.015917890084673,3.73968586049917,1.0405087167394,0.299358349454816,0.400130677889625,-6.84571786099187
"NEK4",-0.0158964668679125,3.11414956897449,-0.441251642486511,0.659506918113627,0.741821038621697,-7.28881535274293
"OR5B21",-0.0158961587840428,-0.0139981099740078,-0.5242045224724,0.600716078691692,0.693260964533319,-7.2487702908824
"UNC13B",0.0158802950615415,3.26419774191076,0.747430567888155,0.455680533459917,0.561512776233767,-7.10696356108363
"CDC5L",0.0158576654814664,3.31517027066813,0.973100326637446,0.331677506934902,0.434764420883706,-6.91332321511524
"UBR5",-0.0158459361973922,3.42830926734973,-0.790097579177337,0.430405472870565,0.537133875259476,-7.07422005005301
"CCL1",-0.0158414208918457,-0.0339567182340718,-0.196759208099261,0.84421553929762,0.886538502912416,-7.36685857658111
"CLEC1B",0.0158357346396431,-0.0181593969096325,0.494625948671448,0.621406438497616,0.709700812863606,-7.26383670090205
"ATP9A",-0.0158330477293376,3.42580584117041,-0.712289348028864,0.477114751607194,0.582234672770245,-7.13257436478043
"WDR24",0.0158139325593898,3.10538328480644,0.783820053568136,0.434071898053957,0.540337460939294,-7.07915087932454
"ZNRF4",-0.0158071536908383,-0.0368557755430235,-0.381678331233601,0.703104699940628,0.776683631646947,-7.31333645342233
"MAGT1",0.0158025969107762,3.46933828469901,0.981613717239981,0.327474740610763,0.430347169560942,-6.90503221795739
"SMN2",0.0158001611161929,3.35693669683162,0.748915204315329,0.454787165449951,0.560720519516762,-7.10585456295597
"LAT",0.0157732958609915,2.82639029075961,0.313283841859719,0.754391111172782,0.81436413356419,-7.33711649703529
"MYL6",-0.0157708565515038,3.8474483451431,-1.03451888972557,0.30214145144617,0.403224392348663,-6.85190652062988
"B3GNT5",0.0157646768261452,3.08085976147316,0.331256678427211,0.740797027274322,0.803423947560112,-7.33132039095049
"TXNRD3IT1",0.0157641135133737,2.94725052430233,0.552735828648738,0.581060831651487,0.676622757504139,-7.23341076640092
"SPINT3",0.0157516221376636,-0.0171725430648212,0.432284658657761,0.665999711439429,0.746914525000887,-7.29273284261648
"GHRH",0.0157486113989636,0.013868180187147,0.137612612709813,0.890684866292872,0.920750563826381,-7.37675760042709
"NSMCE4A",0.0157435365996643,3.19110201266573,0.865837911209488,0.387615288228711,0.494407496362257,-7.01164902067335
"TULP4",0.0157331330074055,3.26611259268945,0.788625660709751,0.431263526287649,0.537738464093955,-7.07537971098805
"BIN3",0.0157265896720951,3.20538019057623,0.683461650952041,0.495105273267529,0.598635927133923,-7.15266779681442
"OR6A2",-0.0157262963112424,-0.0484991418618973,-0.330884674121806,0.741077591597757,0.803521901979359,-7.33144363212191
"OOEP",0.015724299295655,0.529561427220233,0.0668188008112824,0.946792626007255,0.961537053052726,-7.38400217949691
"MTRF1",0.0157046042332372,2.76927453380069,0.501869973460021,0.616310380554107,0.705439749535235,-7.26022750052032
"CHST2",0.0156829701733319,3.11420071714188,0.283513636657597,0.77707604827165,0.832918055783086,-7.34600667014534
"ZMAT5",0.0156822797160063,3.13825344400718,0.613349791827461,0.540341162706872,0.640080816513208,-7.19808778299454
"OR2L1P",-0.0156800148384842,-0.0419070794765212,-0.285298955540221,0.775710003143367,0.831542306274177,-7.34549850527721
"LRPAP1",0.0156767198065464,3.56162222176589,0.788415092274404,0.43138635860196,0.537835420677677,-7.0755454330543
"EPB49",0.0156584127718427,3.26856005651407,0.397667463887968,0.691298939130707,0.767344107217301,-7.30710312214098
"RNF115",-0.0156444971524823,3.1420043630493,-0.571625966693409,0.56821650386706,0.665976314164203,-7.22279505272947
"MXRA5",0.0156438946837296,3.27384318754656,0.309147613633819,0.757530681923793,0.81703593427234,-7.33840468994965
"ARL5A",-0.0156355124131995,3.22194716497583,-0.797514331957,0.42609709971729,0.532912280064741,-7.06834401844131
"ABHD14A",0.015634061931201,3.17484930358185,0.499282886392493,0.618128235308094,0.706838160804302,-7.2615224771956
"PRPF4B",-0.0156337713128236,3.3858687805388,-0.946485538752282,0.34504178173802,0.449156133320597,-6.93878125211643
"LOC100129637",-0.0156311824281969,2.97326026330474,-0.581155789831572,0.561789044837323,0.66013243002606,-7.21730464120493
"C1orf111",0.0156256431666141,-0.103493798142973,0.156066018453337,0.876138212769032,0.91106768548884,-7.37404492736746
"ARHGAP12",-0.0156106670470826,3.16768307942481,-0.65961948207593,0.510255998022048,0.61272681104477,-7.1686620035725
"C18orf25",-0.0156049910527769,3.17792439061142,-0.740880983827213,0.459633547156805,0.565277730165199,-7.11182986586938
"C1orf144",-0.0155996962642448,3.5586499500531,-1.47038315623206,0.143027625952483,0.21478125721503,-6.30973788402694
"H2AFV",0.0155967987751682,3.5591119892916,1.22924644714422,0.22042197070261,0.310696917433429,-6.63264933041377
"COG1",-0.0155916974893517,3.28638187067549,-0.92450696483463,0.356335223117718,0.461038245977606,-6.95927709798068
"PRKRA",0.0155907312994468,3.33265512770896,1.27129813424314,0.20509738797014,0.29247169096216,-6.58041900134833
"EXOC5",-0.0155891589233939,3.30898641115183,-0.820951875545127,0.412649990780223,0.520180503691464,-7.04941675769287
"ATP6AP1L",-0.0155778557127735,2.40260204337015,-0.218765044446312,0.827055893712754,0.872839809060737,-7.36228205274082
"SS18",0.015564366682375,3.46563956977388,1.38191009241251,0.16853905507829,0.247106409988549,-6.43479000554254
"PTGES3",0.0155417913349289,3.67362884248213,1.39576189474278,0.164331960177216,0.241711921863583,-6.41571329231459
"SMNDC1",-0.0155018004385021,3.23675737826499,-0.756163624048617,0.450439789601855,0.556381770275038,-7.10040869550297
"ARMCX6",-0.0154966209219731,3.01408980307213,-0.474123485942575,0.635928448855993,0.72181546060032,-7.27376791803615
"PPP2R2A",-0.0154938214974365,3.26267308615676,-0.738614504767506,0.461005977053864,0.566723489727453,-7.11350392699394
"USP10",-0.0154930555115098,3.38582070324935,-1.15597018768519,0.249070754805617,0.343895079302686,-6.71952503609623
"TRA2B",0.0154905351311929,3.52751385977269,1.50465824745142,0.133987683468109,0.203281569761019,-6.25925132769107
"PEBP1",0.0154889119082631,3.71823952182438,1.23669511498767,0.217648839053944,0.307389350197913,-6.62352376327968
"DDX18",-0.0154795890513237,3.38748935903467,-0.855469290968912,0.393313872483188,0.500579033942318,-7.02055056455647
"RNASE8",0.0154783751432492,-0.0218932491022313,0.511472664925768,0.60958368272864,0.700532262891391,-7.2553624606248
"CFHR2",0.0154611071275528,0.0656107090290397,0.151638937873475,0.879624390661591,0.913534561470995,-7.37472678872503
"BAZ1B",-0.0154330411142074,3.45389316057654,-1.02808726826669,0.305149081657714,0.406683805852156,-6.85851228451926
"WDR6",-0.0154313060752487,3.60730082520977,-1.19646187271533,0.232931127158501,0.325212716924476,-6.6721689161938
"FBRS",0.0154281998118,3.45343520361765,1.10632768571762,0.269912100546927,0.367226975769437,-6.77538762708695
"RAB6A",-0.0154266351787564,3.51542667413636,-0.925066154205041,0.356045010796525,0.460800450389259,-6.9587615511161
"ECE1",-0.0154121293466298,3.56844295557324,-0.80230953480541,0.423325121828905,0.530243059806577,-7.06451591182065
"EMR3",-0.0154109927337289,0.0866727148936408,-0.107604924585038,0.914416831927377,0.938303981065718,-7.38044098061754
"ZRSR2",-0.0154073965487922,3.10586801976876,-0.706051351135518,0.480976878947792,0.585806291186277,-7.13699238662488
"AMPD3",0.0153853988389159,2.92207903038271,0.370778521478345,0.711194459060178,0.783739633328434,-7.31743932668615
"OR2W5",-0.0153787383557007,-0.0135424710893484,-0.572746732364832,0.567458759821662,0.665397816070195,-7.2221540412376
"NPBWR1",0.0153778820093422,0.0135417169933014,0.190917747038644,0.848783473013274,0.889972000064774,-7.36799203439615
"LMBR1",-0.015376712952873,3.28395716095406,-0.796396225097229,0.426744977839631,0.533523889343988,-7.0692333473042
"TATDN2",0.0153513196859802,3.39337245262047,1.15609860882244,0.249018351936945,0.343861358862563,-6.71937738621631
"C16orf63",-0.015349509657236,3.2273840655027,-0.88848872804388,0.375343988515343,0.481295368283339,-6.99183293543695
"?|728603",-0.0152994504466865,0.0372556324732001,-0.252142179828018,0.801189788765455,0.852146914040572,-7.35441596419948
"PRR5",0.0152828702961196,3.13444304719115,0.482928687422343,0.629673952689369,0.716746304052617,-7.26955413346623
"GYPB",0.015282444379781,-0.0194150295338057,0.285879167313906,0.775266201641575,0.831154991981239,-7.34533267024749
"GUCY2F",0.0152614116619511,-0.0348454041649991,0.139721396878134,0.889020557873372,0.919879499959246,-7.37646485568656
"CWH43",-0.0152436452512463,1.85372254662118,-0.0631183801334174,0.949735201103022,0.963554226030964,-7.38424287669992
"HYALP1",-0.0152374499410678,-0.0134180529331791,-0.602851681746997,0.547289533541558,0.646373894642828,-7.20446759629872
"OR6K3",-0.0152278523151985,-0.0134096012924882,-0.417563638638631,0.676713578219633,0.755189417660953,-7.29899007054437
"CSTT",-0.0152135803597984,-0.0133970334511658,-0.520745952739502,0.603119123176873,0.695241761410773,-7.25057702414046
"BOLA1",0.015212207108966,3.07518904999988,0.438439185444143,0.661540604688445,0.74348604155476,-7.2900526973568
"SNORA28",-0.0152046048993313,-0.0133891296874708,-0.561078857811058,0.5753711306154,0.672055625610418,-7.22876606638307
"OR5I1",-0.0151952236731612,-0.0133808686077091,-0.596206572263513,0.551710626344898,0.650527842684379,-7.20844918391284
"RAB9BP1",-0.0151876042853983,-0.0133741589975895,-0.629333130633942,0.52984834899994,0.630505142358439,-7.18816385269182
"FAM200A",-0.0151872540546236,2.96302534958978,-0.69821663489526,0.485851785065305,0.589960790650856,-7.14248649168978
"TMPRSS11B",0.0151715573348076,0.0133600281008007,0.149884149206329,0.881006882837735,0.914546141359118,-7.37499163362281
"IFNAR1",-0.0151707183231764,3.3882353416622,-1.19442606093902,0.233724306163042,0.326252320136565,-6.6745882305369
"COQ10B",-0.0151599331276802,3.14529071552937,-0.741926603707121,0.459001166621238,0.564672314321403,-7.11105583325015
"GMCL1",-0.0151579203418226,2.87882374231996,-0.188145442459023,0.850953174440241,0.891430516643028,-7.3685180153916
"CCDC59",0.0151543601125934,3.17881070494203,0.958853000400406,0.338789144469597,0.442474564145885,-6.92703831028037
"PLEKHG4",-0.0151426192511268,2.92144551033149,-0.184080610542324,0.854136504465132,0.893744438918959,-7.36927531833946
"FAH",0.0151336901610741,3.14626537710367,0.536059418974053,0.592512469612592,0.686545844124165,-7.24248687274537
"ASB11",0.0151330543125743,-0.0190261227142761,0.512354799981777,0.608967397954918,0.700176996244981,-7.25491092979338
"SNAPC1",-0.0151215602714387,3.01715779726938,-0.625063356590552,0.532641145367043,0.63311813368084,-7.1908398140104
"ILDR2",0.0151136288982416,0.228729396556008,0.092737764216385,0.926204614934785,0.947024010328337,-7.38193197243416
"TARM1",-0.0151064555627115,-0.0133026996746265,-0.520784643062803,0.603092216717015,0.695241761410773,-7.25055687854676
"USF2",0.0150926307195518,3.50059686272479,1.06567713959994,0.287852916516306,0.387495661050299,-6.81932780644082
"CASP7",0.0150789749354323,3.24303982819558,0.510383811318801,0.610344771889643,0.701160566578199,-7.25591873254834
"TPRKB",0.0150626513429772,3.15655314864667,0.720929240421616,0.471793905541382,0.577133429889176,-7.12639135614037
"EIF3M",-0.0150603093800741,3.56420240299091,-0.984066566667877,0.326270344729308,0.429184262461015,-6.90263017100697
"C10orf96",-0.0150530232955005,-0.0132556473796198,-0.390222303717777,0.696786965727491,0.771650590589947,-7.31003737433869
"DHRS4L2",0.0150518315937087,3.07941670513368,0.441824836366649,0.659092752072151,0.741562146678164,-7.28856220659
"PPIAL4E",-0.015048726083191,-0.0320546744426243,-0.410802126789536,0.681656911509782,0.759318320831046,-7.30179155564228
"LOC100133331",0.0150417478066913,2.7598261663963,0.216364715219881,0.828923734621222,0.874398899458318,-7.36280478855804
"CLK3",-0.0150336603280392,3.32376060522796,-1.15625639539838,0.248953976991903,0.343828805746942,-6.71919595179655
"LOC255025",-0.0150302255005057,-0.0132355717094005,-0.612804678329628,0.540700859262621,0.640286806621284,-7.19842175517923
"NPBWR2",-0.0150130351909329,-0.0132204339741051,-0.693008120738106,0.489107464263156,0.593020728782603,-7.14610520897782
"MAPRE1",0.0150044435584227,3.51399182172568,1.1426809715362,0.254535525584321,0.349968980352733,-6.73471656985728
"TSNARE1",0.0149864031262164,3.05496170143926,0.529196674846366,0.597255196523677,0.690364551821826,-7.24614139255613
"TP53BP2",0.0149781816998118,3.31293591805348,0.594815166618782,0.552638583270527,0.651393313727444,-7.20927731246995
"LOC283914",-0.0149720724556389,-0.013184362311682,-0.614162811592921,0.53980491064507,0.639644994236113,-7.19758912426176
"LTA4H",-0.0149708689960182,3.46760588573055,-0.985014249333073,0.325805792207517,0.428741103557348,-6.90170052640064
"MGC3771",-0.0149638965084868,1.76550549486765,-0.173159198825238,0.8627012086975,0.900833871720558,-7.37122815001004
"RIT2",0.0149631635371135,-0.100619870483569,0.196655083956749,0.844296917087985,0.886577758011464,-7.36687907937474
"MTAP",0.0149627735826345,3.22166416646702,0.687625930530814,0.49248410257484,0.596289560234669,-7.1498162612357
"TMEM120B",-0.0149337319233322,3.19323064860849,-0.561697480750703,0.574950306384838,0.671875645091676,-7.22841890661813
"SPIC",-0.0149336953051275,-0.103855063824663,-0.180825909167036,0.856687117884471,0.895760798697072,-7.36986976925172
"COPG2",0.0149271087342835,3.17344913482057,0.714778757862557,0.475578272342001,0.580845976481221,-7.13080046215653
"IFIH1",0.0149259175393057,3.14163848213019,0.319664980716554,0.749555586528981,0.81070767130833,-7.33509559865499
"ZIM3",-0.0149188556711228,-0.0131374997700932,-0.425657790844454,0.670814372719776,0.750351397428599,-7.29557639808593
"YPEL1",-0.0149150097765416,3.03207727490717,-0.470198983705017,0.638724579806272,0.723990519072723,-7.27562108911513
"FOXC1",0.014911269694259,2.88477721159431,0.185058876185899,0.853370165390615,0.893249606337283,-7.36909457227599
"C3orf17",-0.0149103331007123,3.2885774494479,-0.990499846516524,0.323125278801068,0.425909045860827,-6.89630193123469
"ZNF526",0.0149050600989931,3.05643586329923,0.809574846625923,0.419145563941679,0.52627592117819,-7.05867242612937
"MGC57346",-0.0149045859983712,2.89825177943126,-0.556292789366888,0.578631845752918,0.674651988877339,-7.23143903114188
"VPS37C",0.0148968135370282,3.26030892169514,1.2220836975502,0.22311265114933,0.313896741835519,-6.6413733948713
"CD200R1L",0.0148942733188085,-0.0419197582236244,0.260930452605299,0.794414303749822,0.846728162216369,-7.35215946707551
"OR52E8",-0.0148893275921461,-0.0131114974318899,-0.520741116070565,0.603122486785853,0.695241761410773,-7.25057954243182
"RPLP0",0.0148738231846188,3.92084192554375,0.976124992266023,0.330180328346352,0.433196418810297,-6.91038575465181
"KIAA0652",0.0148626775867884,3.42488975827966,1.11157631396598,0.267653243483255,0.364635511714139,-6.7695958068879
"ARL17A",-0.0148594347159259,2.5721176571333,-0.36199303100705,0.717738972189076,0.785998479896857,-7.3206599365598
"FZR1",0.0148582026797839,3.34920123046636,1.00472747008373,0.31624070918395,0.418522551687496,-6.88216161979026
"LRRC37A3",-0.014817729909943,2.76571710841471,-0.260277334390748,0.794917307312157,0.847174669962305,-7.35232982037956
"RPF1",0.0148169131313667,3.25057557228801,1.08832894961282,0.277758110424521,0.375972572255291,-6.79504341430241
"C4orf17",0.0148136948815658,-0.00600121535563864,0.231865827655586,0.81687901595558,0.864726258169831,-7.35932742141239
"RPL24",-0.0148075827820828,3.79362924826732,-0.884039688497164,0.377735024705513,0.483930223335291,-6.9957652519674
"CASP4",-0.0148012023929947,3.20075577419351,-0.413976427359479,0.679334453218512,0.757526897615308,-7.30048203902955
"KRTAP19-1",-0.0147977196158477,-0.0130308277214181,-0.290574385213685,0.771677581837629,0.828609172915306,-7.34397830769454
"TBC1D3",-0.0147850242623511,2.99912196764553,-0.329435780298065,0.742170672523778,0.804317587502777,-7.33192231705745
"C16orf72",-0.0147799867603817,3.29505937021302,-1.07912488704155,0.2818302357484,0.380691854173884,-6.80497173053794
"PRB1",-0.0147608675652169,-0.0198434318221881,-0.277298290301844,0.781837143575592,0.836916618339566,-7.34775091363487
"EEPD1",0.0147501619922417,3.08598004153272,0.480973050159593,0.63106078941525,0.717919379410981,-7.27049669859928
"DHX40",-0.0147495959927011,3.37887229821584,-0.613224592745843,0.540423765437427,0.640115855078584,-7.19816451431119
"SPINK14",-0.0147454938929209,-0.0129848379057065,-0.481699345211098,0.630545585413405,0.717414267498477,-7.27014708912223
"XKR8",-0.0147452630395173,2.99641542456337,-0.817848851787423,0.41441563632089,0.521832749328392,-7.05195391646266
"FIS1",-0.0147414710032123,3.44962047436072,-0.713765388256516,0.476203400188554,0.581398044059349,-7.13152331173158
"C17orf81",-0.014725359724113,3.25249808225583,-0.742778026878751,0.458486597360448,0.564177053212652,-7.11042475515677
"C3AR1",-0.0147190462558324,2.72282313800543,-0.224413840408193,0.822664130713091,0.868978607642685,-7.36102913157544
"OR8H2",-0.0147130089802129,-0.0129562317885457,-0.518592510324703,0.604617551369682,0.696566707315217,-7.25169594254891
"LHX8",0.0147082172669507,0.119629140523106,0.105516289981171,0.916071771864422,0.939475916069009,-7.38066380367522
"TUBGCP2",0.0147047253725949,3.44004726072725,0.931413318591907,0.352761441951357,0.457520487659252,-6.9528880948077
"OR10G4",-0.0146911013124709,-0.0129369399617281,-0.581884106181463,0.561299286644215,0.65971081511622,-7.21688131536889
"NANOS1",0.0146900658747886,2.95577827894278,0.504857363108986,0.614214193258704,0.70412024482503,-7.25872384567975
"PRMT6",0.014665772829888,3.17990347177257,0.476680379588839,0.63410951742931,0.72028979062672,-7.27255227087891
"BEYLA",-0.0146651408617686,-0.0129140792663335,-0.545830203478238,0.585790238780159,0.680831647344502,-7.23720276773762
"FKBP1B",-0.0146579807218519,2.67354572004473,-0.185100805107602,0.853337322850656,0.893249606337283,-7.36908680401267
"PARN",0.0146571747045781,3.34087131357748,1.15660229548219,0.248812895114906,0.343718972335674,-6.71879812537308
"ABCE1",0.0146569438766964,3.37011163655745,0.843833298626688,0.399769535409193,0.507289414863391,-7.03041338058479
"CHRNB3",0.0146506298434488,-0.0816891369821222,0.168899226172752,0.86604640259337,0.903577770459718,-7.37195750526505
"CDK9",-0.0146505112043696,3.40485897582343,-1.02037822957584,0.308780357024312,0.410627134850981,-6.86637634065865
"OR4E2",-0.0146408177378994,-0.0128926603960606,-0.637137584223203,0.524763019449317,0.625821128302254,-7.18322573760968
"BOLL",0.0146104671500739,-0.108313113838608,0.123264809510955,0.902021044692705,0.929077377114538,-7.37863121585735
"OR6C1",-0.0146066665528221,-0.0128625869644254,-0.627955709542168,0.53074847999901,0.631419407476923,-7.18902909542721
"RPLP1",-0.0145997440252592,3.90322637621576,-0.785533327191338,0.433069450574282,0.539345067306013,-7.07780902691037
"KRTAP13-4",-0.0145957014245503,-0.012852931105201,-0.622605456873001,0.534252218507443,0.634583934874358,-7.19237200441901
"SRPK2",0.0145936488828267,3.27713295637257,0.54348607318332,0.587399729366958,0.682151449197417,-7.23847916562122
"C10orf28",0.014589285395453,3.0358574056903,0.843755180153217,0.399813091476574,0.507312738892037,-7.03047914162528
"SNORA55",-0.0145819521275175,-0.0416910087911959,-0.344678758104048,0.730697641627564,0.795090889164482,-7.32678126713305
"EPS15L1",-0.0145640639842126,3.26932760409383,-0.944337631205891,0.346135212516037,0.450404924926427,-6.94080529925087
"MDM4",-0.0145622532496663,3.260059064561,-0.666975712991707,0.505555499273793,0.608242215407858,-7.16378747465392
"SCARNA1",0.0145562161728366,-0.0227052995388633,0.420893603110142,0.674284176738127,0.753187386111419,-7.29759359365546
"ZNF3",0.0145525260427761,3.32220454217271,0.895237338640979,0.371735127814683,0.477551513680783,-6.98583074290502
"MAVS",-0.0145492506585931,3.43381904788348,-0.964798283136311,0.335809618146725,0.439152418409673,-6.92133948794751
"TAX1BP1",-0.014539342090548,3.50744136418432,-0.83027532813089,0.407371962062125,0.515120005491584,-7.0417361111585
"C15orf21",-0.0145373461606972,2.54919201285083,-0.335369425902123,0.737697529628504,0.800848126254929,-7.32994866217365
"CCDC159",-0.0145342462794025,2.96580655691858,-0.353585480030857,0.724021560785881,0.790173227436974,-7.32366977964238
"ZNF777",-0.0145131393859499,3.20943689680876,-0.918490484683118,0.359467199289271,0.464513500889965,-6.96480446242524
"COX15",0.0144916430985047,3.32020786585384,0.974011649807195,0.331225946604864,0.43434203488219,-6.91243911709074
"PRAMEF1",0.0144830293371815,0.0127537124013987,0.159834362682393,0.873172671408743,0.90870745760252,-7.37344907029369
"SERPINI2",-0.0144796020587296,0.888840052759959,-0.0607076620600427,0.951652578609566,0.964882521035129,-7.38439230944288
"RAB7A",-0.0144733851060987,3.61301179817622,-1.32910294401676,0.185326446864429,0.267803028380431,-6.50580278801525
"C6orf130",-0.0144667163217851,3.1221664837824,-0.705559436720848,0.481282165595852,0.58600102229136,-7.13733913706283
"GTF2IP1",-0.0144645671104211,3.67675107792148,-1.17158084873289,0.242757568288781,0.336878159809051,-6.70145839679455
"C3orf47",0.014448505206639,2.53723472396636,0.236576080336039,0.813227516636254,0.862038279207636,-7.35822314901209
"NT5C3L",0.0144401623533921,3.30531376462502,0.536574065262117,0.592157508727975,0.686242010561273,-7.24221092291302
"CHMP1B",0.0144348685877551,3.43507763794886,0.731532375307956,0.465309283886342,0.570959793945583,-7.11870203724402
"PLCZ1",0.0144337989745724,-0.0456345454185042,0.232346387407454,0.816506289727652,0.864513358780051,-7.3592157756128
"C1orf128",0.0144171321326998,3.34116645859181,1.09267955568302,0.275847402800047,0.373964007926787,-6.79032146362996
"PACS1",-0.0144165433686854,3.47168618789886,-0.805661654346769,0.421393682594383,0.528462479804342,-7.0618263071008
"LRFN3",-0.0144140298545556,3.0461655549025,-0.558643076940889,0.577029517951899,0.673173265573364,-7.23012927472162
"MFSD7",0.0144131449740295,2.72576175120482,0.195429462227296,0.845254922267314,0.887352536525587,-7.36711959772381
